"collection_no","stage_bin","lng","lat","PLong","PLat","x","y","stage"
91655,"Rupelian",11.383333,45.616669,9.94096388000003,41.388194083,9.94096388000003,41.388194083,"Rupelian"
164656,"Rupelian",11.6,45.75,10.173018182,41.4903070770001,10.173018182,41.4903070770001,"Rupelian"
69939,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69940,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69941,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69942,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69943,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69944,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69945,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69946,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69947,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69948,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69949,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69950,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69951,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69952,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69953,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69954,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69955,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69964,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69965,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69966,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69967,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69968,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69969,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69970,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
69971,"Rupelian",11.6,45.766666,10.177249949,41.5066689220001,10.177249949,41.5066689220001,"Rupelian"
24148,"Rupelian",14.8,46.283333,13.2230462040001,41.596806364,13.2230462040001,41.596806364,"Rupelian"
122231,"Rupelian",14.816667,46.283333,13.238181486,41.594671557,13.238181486,41.594671557,"Rupelian"
122232,"Rupelian",14.716667,46.333332,13.1597810860001,41.6566163700001,13.1597810860001,41.6566163700001,"Rupelian"
122233,"Rupelian",14.75,46.383331,13.202477991,41.7014736040001,13.202477991,41.7014736040001,"Rupelian"
122234,"Rupelian",14.75,46.383331,13.202477991,41.7014736040001,13.202477991,41.7014736040001,"Rupelian"
61516,"Santonian",23.283333,38.466667,28.314140149,24.5997436230001,28.314140149,24.5997436230001,"Santonian"
67594,"Santonian",13.05,42.166668,18.3334421960001,30.3949541540001,18.3334421960001,30.3949541540001,"Santonian"
67610,"Santonian",1.066667,42.200001,4.84831477100005,35.3413818330001,4.84831477100005,35.3413818330001,"Santonian"
74500,"Santonian",3,43.183334,6.44081579800007,37.626028397,6.44081579800007,37.626028397,"Santonian"
67011,"Santonian",5.766667,43.200001,8.98251978100006,37.784213004,8.98251978100006,37.784213004,"Santonian"
25479,"Santonian",13.833333,47.599998,15.538407041,39.02001533,15.538407041,39.02001533,"Santonian"
74483,"Santonian",12.883333,47.650002,14.7184692440001,38.941290312,14.7184692440001,38.941290312,"Santonian"
215863,"Selandian",37.110001,39.419998,36.4985262220001,28.850886471,36.4985262220001,28.850886471,"Selandian"
215864,"Selandian",39.389999,40.860001,36.876525401,36.5084870150001,36.876525401,36.5084870150001,"Selandian"
149844,"Serravallian",149.366669,-18.216667,147.076944806,-24.296136642,147.076944806,-24.296136642,"Serravallian"
149843,"Serravallian",149.583328,-17.85,147.286034089,-23.9213523669999,147.286034089,-23.9213523669999,"Serravallian"
124834,"Serravallian",-178.992783,-17.315277,-171.955984035,-20.0630950409999,-171.955984035,-20.0630950409999,"Serravallian"
124835,"Serravallian",-178.98555,-17.289167,-171.948228658,-20.037088416,-171.948228658,-20.037088416,"Serravallian"
71058,"Serravallian",110.416664,-6.966667,109.330657,-5.31501105599995,109.330657,-5.31501105599995,"Serravallian"
71056,"Serravallian",111.333336,-6.7,110.239306119,-5.03115857099993,110.239306119,-5.03115857099993,"Serravallian"
124825,"Serravallian",151.883331,-4.466667,147.030846007,-9.00900511299994,147.030846007,-9.00900511299994,"Serravallian"
124826,"Serravallian",151.883331,-4.466667,147.030846007,-9.00900511299994,147.030846007,-9.00900511299994,"Serravallian"
124827,"Serravallian",151.883331,-4.466667,147.030846007,-9.00900511299994,147.030846007,-9.00900511299994,"Serravallian"
28202,"Serravallian",117.116669,-0.466667,115.906635972,1.30015706600005,115.906635972,1.30015706600005,"Serravallian"
28203,"Serravallian",117.116669,-0.466667,115.906635972,1.30015706600005,115.906635972,1.30015706600005,"Serravallian"
45349,"Serravallian",112,2,110.650254971,3.69991783100005,110.650254971,3.69991783100005,"Serravallian"
73640,"Serravallian",-81.900002,9.133333,-84.358845088,8.49837767900004,-84.358845088,8.49837767900004,"Serravallian"
120409,"Serravallian",-81.94635,9.139906,-84.404756272,8.50706225700003,-84.404756272,8.50706225700003,"Serravallian"
120408,"Serravallian",-81.946426,9.140188,-84.4048188579999,8.50734742900005,-84.4048188579999,8.50734742900005,"Serravallian"
120402,"Serravallian",-81.944946,9.142546,-84.403232579,8.50963524100007,-84.403232579,8.50963524100007,"Serravallian"
120404,"Serravallian",-81.939812,9.14452,-84.398020457,8.51137242300007,-84.398020457,8.51137242300007,"Serravallian"
120407,"Serravallian",-81.943604,9.146201,-84.401723192,8.51322497000007,-84.401723192,8.51322497000007,"Serravallian"
120410,"Serravallian",-81.943604,9.146201,-84.401723192,8.51322497000007,-84.401723192,8.51322497000007,"Serravallian"
120405,"Serravallian",-81.942505,9.147111,-84.400584647,8.51408375400007,-84.400584647,8.51408375400007,"Serravallian"
120406,"Serravallian",-81.942505,9.147111,-84.400584647,8.51408375400007,-84.400584647,8.51408375400007,"Serravallian"
120398,"Serravallian",-81.937698,9.148744,-84.395714584,8.51549525200005,-84.395714584,8.51549525200005,"Serravallian"
120399,"Serravallian",-81.937698,9.148744,-84.395714584,8.51549525200005,-84.395714584,8.51549525200005,"Serravallian"
120400,"Serravallian",-81.937698,9.148744,-84.395714584,8.51549525200005,-84.395714584,8.51549525200005,"Serravallian"
120401,"Serravallian",-81.937698,9.148744,-84.395714584,8.51549525200005,-84.395714584,8.51549525200005,"Serravallian"
120403,"Serravallian",-81.939575,9.150366,-84.397510412,8.51720131800005,-84.397510412,8.51720131800005,"Serravallian"
45405,"Serravallian",-66.633331,18.016666,-69.078502487,16.6551865430001,-69.078502487,16.6551865430001,"Serravallian"
