"collection_no","r_number","interval_name","max_ma","mid_ma","min_ma","lng","lat","P.Long","P.Lat","data_source","paleolng","paleolat"
"70412",NA,"Burdigalian",20.44,18.205,15.97,1.783333,41.450001,-1.414762413,39.63649578,"PaleoBioDB",0.336721815665057,41.5905866024775
"70413",NA,"Burdigalian",20.44,18.205,15.97,1.8,41.383331,-1.395415918,39.57032235,"PaleoBioDB",0.354704758028902,41.524103266029
"70414",NA,"Burdigalian",20.44,18.205,15.97,1.85,41.349998,-1.345212782,39.53837059,"PaleoBioDB",0.405447970605285,41.4913129270775
"70415",NA,"Burdigalian",20.44,18.205,15.97,1.716667,41.316666,-1.473350187,39.50143835,"PaleoBioDB",0.272478990767502,41.4565462212898
"70416",NA,"Burdigalian",20.44,18.205,15.97,1.616667,41.383331,-1.573740791,39.56534971,"PaleoBioDB",0.170995264562591,41.5221252324937
"70417",NA,"Messinian",7.246,6.29,5.333,10.433333,43.5,10.48096412,42.84341519,"PaleoBioDB",10.3023482078483,43.3512562778878
"70418",NA,"Messinian",7.246,6.29,5.333,10.433333,43.483334,10.4799954,42.82676434,"PaleoBioDB",10.3021478393563,43.3345909149528
"70419",NA,"Messinian",7.246,6.29,5.333,10.433333,43.533333,10.48290319,42.87671787,"PaleoBioDB",10.302749287201,43.3845880026694
"70492",NA,"Tortonian",11.62,9.433,7.246,15.85,38.349998,14.27130031,36.84843014,"PaleoBioDB",15.5486231105505,38.0770783569001
"70493",NA,"Tortonian",11.62,9.433,7.246,16.1,38.666668,14.53483179,37.15544357,"PaleoBioDB",15.802346713741,38.3914533456444
"70494",NA,"Tortonian",11.62,9.433,7.246,16.1,38.666668,14.53483179,37.15544357,"PaleoBioDB",15.802346713741,38.3914533456444
"70495",NA,"Tortonian",11.62,9.433,7.246,15.383333,38.150002,13.80251298,36.66609771,"PaleoBioDB",15.080766505958,37.8813540174957
"70513",NA,"Messinian",7.246,6.29,5.333,12.583333,35.516666,12.19805514,34.75334352,"PaleoBioDB",12.3291476389945,35.3303652310808
"70514",NA,"Tortonian",11.62,9.433,7.246,-1.133333,38.233334,-3.144075507,37.20116709,"PaleoBioDB",-1.89521739764678,38.4774096908324
"70515",NA,"Tortonian",11.62,9.433,7.246,-1.733333,37.666668,-3.719471361,36.6238409,"PaleoBioDB",-2.49103569552177,37.9067294655489
"70538",NA,"Tortonian",11.62,9.433,7.246,24.960939,35.08424,23.07213404,33.70677953,"PaleoBioDB",24.5782074896377,34.7323351502546
"70619",NA,"Serravallian",13.82,12.72,11.62,0.216667,36.049999,-1.383335091,34.37739948,"PaleoBioDB",-0.225693328975987,35.8121337466232
"70666",NA,"Tortonian",11.62,9.433,7.246,-16.383333,33,-17.590523,31.61767331,"PaleoBioDB",-16.714225132457,33.048077520001
"70786",NA,"Messinian",7.246,6.29,5.333,-0.75,35.700001,-0.999847811,35.05856547,"PaleoBioDB",-0.948512942650451,35.6248859040036
"70861",NA,"Messinian",7.246,6.29,5.333,-1.383333,35.25,-1.63528455,34.61528582,"PaleoBioDB",-1.58581880898964,35.1791681946694
"70862",NA,"Messinian",7.246,6.29,5.333,-1.333333,35.25,-1.58567428,34.61475532,"PaleoBioDB",-1.53586422519823,35.1788309284465
"70863",NA,"Messinian",7.246,6.29,5.333,-1.333333,35.283333,-1.58514809,34.64808551,"PaleoBioDB",-1.53552726666264,35.2121627910754
"70864",NA,"Messinian",7.246,6.29,5.333,-1.25,35.283333,-1.502466127,34.64720242,"PaleoBioDB",-1.45227051337086,35.2116008055827
"70879",NA,"Messinian",7.246,6.29,5.333,-1.2,35.299999,-1.452594561,34.66333781,"PaleoBioDB",-1.40214803490233,35.2279291180427
"70880",NA,"Messinian",7.246,6.29,5.333,-1.166667,35.549999,-1.41557306,34.91296423,"PaleoBioDB",-1.3663101493823,35.4776958507786
"70881",NA,"Messinian",7.246,6.29,5.333,-1.216667,35.566666,-1.464913541,34.93015867,"PaleoBioDB",-1.41609389155144,35.494699357408
"70882",NA,"Messinian",7.246,6.29,5.333,-0.516667,35.483334,-0.771780664,34.83947378,"PaleoBioDB",-0.717611361227535,35.406656263158
"70884",NA,"Messinian",7.246,6.29,5.333,-0.266667,35.516666,-0.523257349,34.87019764,"PaleoBioDB",-0.467522894203789,35.4383063405244
"70885",NA,"Messinian",7.246,6.29,5.333,-0.2,35.483334,-0.457642497,34.83617564,"PaleoBioDB",-0.401260848896359,35.4045275173473
"70886",NA,"Messinian",7.246,6.29,5.333,-0.216667,35.466667,-0.474435075,34.8196831,"PaleoBioDB",-0.418079674696397,35.3879730659121
"70887",NA,"Messinian",7.246,6.29,5.333,-0.6,35.333332,-0.8567942,34.69035532,"PaleoBioDB",-0.802380275710115,35.2572199637331
"70889",NA,"Messinian",7.246,6.29,5.333,-2.65,35,-2.89620925,34.3789067,"PaleoBioDB",-2.85393317182196,34.9377383595859
"70890",NA,"Messinian",7.246,6.29,5.333,-5.616667,33.650002,-5.863422645,33.06206139,"PaleoBioDB",-5.83210242753099,33.6079521200812
"70927",NA,"Messinian",7.246,6.29,5.333,-4.7,33.883331,-4.949295992,33.28498941,"PaleoBioDB",-4.91364962147983,33.835027314379
"70928",NA,"Messinian",7.246,6.29,5.333,-4.6,33.666668,-4.853491429,33.06722309,"PaleoBioDB",-4.81584283009257,33.6176909327577
"70929",NA,"Tortonian",11.62,9.433,7.246,-1.933333,34.633331,-3.332338235,33.17470388,"PaleoBioDB",-2.2456170444623,34.5331449629715
"71079",NA,"Zanclean",5.333,4.466,3.6,111.349998,-7.366667,111.2680853,-7.464143637,"PaleoBioDB",111.989999778662,-7.51865586979082
"71115",NA,"Chattian",28.1,25.565,23.03,-84.616669,30.85,-78.88104777,29.92163967,"PaleoBioDB",-79.3404274628864,31.1727011328152
"71129",NA,"Rupelian",33.9,31,28.1,-75.199997,20.133333,-69.40149663,18.11731475,"PaleoBioDB",-68.9390883758663,20.062945810819
"71245",NA,"Tortonian",11.62,9.433,7.246,-67.883331,18.083332,-70.1759948,16.85543958,"PaleoBioDB",-66.7717691381557,18.1351126581731
"71367",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71374",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71380",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71381",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71382",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71383",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71384",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71385",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71386",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71387",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71388",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71389",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71390",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71391",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71392",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71393",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71394",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71395",NA,"Zanclean",5.333,4.466,3.6,-83.083336,9.983333,-83.78041955,10.33932155,"PaleoBioDB",-82.3312256246348,9.89374670039688
"71668",NA,"Valanginian",139.8,136.35,132.9,29.549999,40.799999,49.41361595,28.92697249,"PaleoBioDB",36.9101814015932,36.6791590157903
"73793",NA,"Burdigalian",20.44,18.205,15.97,-81.699997,12.533333,-84.98019973,11.83392442,"PaleoBioDB",-80.2602504030558,12.5091308776627
"73880",NA,"Norian",228,218.25,208.5,15.6,40.383331,13.0149041,15.05222673,"PaleoBioDB",14.8165289042514,16.4104196214977
"74146",NA,"Albian",113,106.75,100.5,-109.099998,31.333332,-65.47279831,36.93923408,"PaleoBioDB",-69.0946938227495,32.1692248563553
"74509",NA,"Maastrichtian",72.1,69.05,66,49.049999,11.033333,44.17095951,-1.544137739,"PaleoBioDB",40.597506161489,-3.11829600888637
"74610",NA,"Aptian",125,119,113,10.133333,47.349998,32.17008305,30.13213519,"PaleoBioDB",20.3090061894429,30.9073124169862
"74622",NA,"Cenomanian",100.5,97.2,93.9,-3.916667,43.466667,3.051215636,36.72349214,"PaleoBioDB",-0.522607776706953,31.9786701260864
"74762",NA,"Albian",113,106.75,100.5,-98.26667,30.049999,-54.89014054,33.46966211,"PaleoBioDB",-59.0144118477088,28.5871388053793
"74763",NA,"Albian",113,106.75,100.5,-98.199997,30,-54.83835233,33.40669752,"PaleoBioDB",-58.9647757612659,28.5244378941534
"74764",NA,"Albian",113,106.75,100.5,-98.316666,29.9,-54.98571069,33.33546139,"PaleoBioDB",-59.1043046898174,28.4524659034248
"74799",NA,"Barremian",129.4,127.2,125,22.683332,43,43.61343479,30.73795626,"PaleoBioDB",27.2125138621433,21.991412850706
"74800",NA,"Barremian",129.4,127.2,125,22.683332,43,43.61343479,30.73795626,"PaleoBioDB",27.2125138621433,21.991412850706
"75454",NA,"Lutetian",47.8,44.55,41.3,13.516667,45.966667,12.66898486,39.84368839,"PaleoBioDB",12.0580127725564,39.706350308607
"76919",NA,"Valanginian",139.8,136.35,132.9,13.733333,46,33.4804294,17.19273809,"PaleoBioDB",22.2912001988872,28.3465695286962
"76987",NA,"Lutetian",47.8,44.55,41.3,2.3,41.933334,-1.818933819,38.6205864,"PaleoBioDB",-0.0261318062746562,39.176683145331
"76989",NA,"Lutetian",47.8,44.55,41.3,31.133333,29.983334,25.59351802,23.58992181,"PaleoBioDB",26.3750746386238,22.5168748798325
"77000",NA,"Ypresian",56,51.9,47.8,0.516667,42.383331,-2.934095744,37.34138687,"PaleoBioDB",-0.660709307004752,37.9212806367463
"77001",NA,"Ypresian",56,51.9,47.8,0.55,42.316666,-2.900203689,37.27562676,"PaleoBioDB",-0.632629135334866,37.8537531898963
"77240",NA,"Aalenian",174.1,172.2,170.3,-2.105,51.845001,21.06192469,38.82691307,"PaleoBioDB",8.4753786849256,39.8165348345355
"77391",NA,"Ypresian",56,51.9,47.8,13.866667,45.849998,13.95723487,37.32539879,"PaleoBioDB",13.053868419006,37.449537948373
"78622",NA,"Aptian",125,119,113,-64.716667,10.3,-26.88794191,13.76892085,"PaleoBioDB",-32.3953383718802,9.31716706051988
"78623",NA,"Aptian",125,119,113,-64.716667,10.3,-26.88794191,13.76892085,"PaleoBioDB",-32.3953383718802,9.31716706051988
"79218",NA,"Cenomanian",100.5,97.2,93.9,19.966667,43.916668,27.41451385,27.87988854,"PaleoBioDB",19.5580018363816,25.559002529517
"79220",NA,"Turonian",93.9,91.85,89.8,19.9,43.983334,26.93930613,29.37064274,"PaleoBioDB",19.0514909242836,26.7401719011529
"79221",NA,"Coniacian",89.8,88.05,86.3,19.9,43.983334,26.48969124,29.9942731,"PaleoBioDB",18.9638702455097,27.5026309859506
"79284",NA,"Danian",66,63.8,61.6,14,45.733334,18.39332153,35.06814968,"PaleoBioDB",13.7138062193863,34.9318051622652
"79285",NA,"Danian",66,63.8,61.6,14,45.733334,18.39332153,35.06814968,"PaleoBioDB",13.7138062193863,34.9318051622652
"79286",NA,"Danian",66,63.8,61.6,14,45.733334,18.39332153,35.06814968,"PaleoBioDB",13.7138062193863,34.9318051622652
"79287",NA,"Danian",66,63.8,61.6,14,45.733334,18.39332153,35.06814968,"PaleoBioDB",13.7138062193863,34.9318051622652
"79294",NA,"Thanetian",59.2,57.6,56,14,45.733334,16.46906411,36.04269921,"PaleoBioDB",13.323760766718,36.2097336384404
"79373",NA,"Kimmeridgian",157.3,154.7,152.1,2.833333,34.099998,10.35792461,14.37762885,"PaleoBioDB",6.89958835903663,25.3263615475695
"79599",NA,"Burdigalian",20.44,18.205,15.97,32.217777,29.685833,29.06115418,27.21096779,"PaleoBioDB",30.9625648059794,28.5861026562263
"80571",NA,"Kimmeridgian",157.3,154.7,152.1,90.150002,31.333332,100.8806702,21.0645503,"PaleoBioDB",84.5841915605574,11.3025013493608
"80825",NA,"Thanetian",59.2,57.6,56,13.970278,45.684723,16.42100773,36.00687721,"PaleoBioDB",13.2887817092523,36.1650481454856
"80827",NA,"Thanetian",59.2,57.6,56,13.991667,45.706669,16.44897916,36.02076637,"PaleoBioDB",13.311382110781,36.1843352171016
"81045",NA,"Anisian",247.2,244.6,242,106.883331,23.766666,121.9152671,11.52882605,"PaleoBioDB",98.9847883307913,10.9106136754716
"83393",NA,"Aptian",125,119,113,59.828888,36.175556,76.911531,27.77570465,"PaleoBioDB",48.1637368312852,-20.5499471280707
"84951",NA,"Zanclean",5.333,4.466,3.6,-145.649994,-14.083333,-142.7993706,-15.84938304,"PaleoBioDB",-142.290171431777,-15.9374558648681
"85002",NA,"Bartonian",41.3,39.65,38,19,49.016666,12.26935779,45.20872187,"PaleoBioDB",16.9226255559113,43.9160680257119
"85110",NA,"Aquitanian",23.03,21.735,20.44,9.166667,39.366669,4.741370892,37.57732837,"PaleoBioDB",1.96114124354002,42.4627420754041
"85123",NA,"Langhian",15.97,14.895,13.82,15.533333,46.766666,12.23272222,45.72970355,"PaleoBioDB",15.1875740843706,46.1874340545615
"85333",NA,"Thanetian",59.2,57.6,56,-85.25,10.216667,-88.224295,8.555731625,"PaleoBioDB",-83.6949546693186,14.6094520086862
"85472",NA,"Norian",228,218.25,208.5,13.685556,47.452778,14.82721832,34.19175715,"PaleoBioDB",16.525282919508,23.4313354647827
"85540",NA,"Kimmeridgian",157.3,154.7,152.1,-9.866667,30.616667,-1.179283018,16.15888239,"PaleoBioDB",-6.92592553815227,27.7982177372857
"85541",NA,"Kimmeridgian",157.3,154.7,152.1,-9.866667,30.616667,-1.179283018,16.15888239,"PaleoBioDB",-6.92592553815227,27.7982177372857
"85542",NA,"Kimmeridgian",157.3,154.7,152.1,-9.866667,30.616667,-1.179283018,16.15888239,"PaleoBioDB",-6.92592553815227,27.7982177372857
"85771",NA,"Burdigalian",20.44,18.205,15.97,-92.699997,17.133333,-89.4080765,16.79877275,"PaleoBioDB",-89.0818276774781,17.8314420277834
"85930",NA,"Oxfordian",163.5,160.4,157.3,40.333332,43.450001,51.13709008,38.50101113,"PaleoBioDB",46.0285447364068,37.5481354370468
"85931",NA,"Kimmeridgian",157.3,154.7,152.1,40.433334,43.366669,50.47978757,36.85178448,"PaleoBioDB",45.755077557885,37.4933271305671
"85932",NA,"Kimmeridgian",157.3,154.7,152.1,40.666668,43.433334,50.61832841,36.99642105,"PaleoBioDB",45.9526778841036,37.5862600685896
"85933",NA,"Tithonian",152.1,148.55,145,40.666668,43.433334,50.2100874,34.60050335,"PaleoBioDB",45.8106368664907,37.7465847952252
"85964",NA,"Kimmeridgian",157.3,154.7,152.1,24.933332,34.966667,42.59139685,6.974487363,"PaleoBioDB",24.3873469219563,15.0735576219461
"86510",NA,"Coniacian",89.8,88.05,86.3,44.5,-18.683332,38.35397306,-33.52682485,"PaleoBioDB",34.9529521926579,-37.4702254242887
"86957",NA,"Norian",228,218.25,208.5,144.254166,-5.916667,125.940987,-25.09004299,"PaleoBioDB",108.28917047831,-36.2298843681115
"87096",NA,"Chattian",28.1,25.565,23.03,-69.883331,11.066667,-66.6025154,6.88135768,"PaleoBioDB",-65.2203944173106,9.69776217301027
"88183",NA,"Thanetian",59.2,57.6,56,18.616667,49.216667,15.31272808,44.34191021,"PaleoBioDB",15.7380638530863,43.8876495602752
"88184",NA,"Thanetian",59.2,57.6,56,18.683332,49.233334,15.37170628,44.36177999,"PaleoBioDB",15.7979701076655,43.9052531075341
"88185",NA,"Thanetian",59.2,57.6,56,18.450001,49.116669,14.38326515,41.80641458,"PaleoBioDB",15.5899741099011,43.7853512719222
"88186",NA,"Campanian",83.6,77.85,72.1,18.666668,49.233334,19.26715079,44.28318938,"PaleoBioDB",17.8079507393992,39.5240193442971
"88272",NA,"Thanetian",59.2,57.6,56,18.4,49.099998,14.34352645,41.7846982,"PaleoBioDB",15.5451374086762,43.7679948767618
"88273",NA,"Thanetian",59.2,57.6,56,18.616667,49.216667,15.31272808,44.34191021,"PaleoBioDB",15.7380638530863,43.8876495602752
"88274",NA,"Thanetian",59.2,57.6,56,18.616667,49.216667,15.31272808,44.34191021,"PaleoBioDB",15.7380638530863,43.8876495602752
"88275",NA,"Thanetian",59.2,57.6,56,18.450001,49.099998,14.38686196,41.78996064,"PaleoBioDB",15.590461481568,43.7686839863947
"89846",NA,"Aptian",125,119,113,-100.933334,18.516666,-51.96997452,25.26008718,"PaleoBioDB",-57.7470583755824,17.3753853204797
"89857",NA,"Cenomanian",100.5,97.2,93.9,-100.699997,18.483334,-67.24112114,18.6022079,"PaleoBioDB",-69.5003508362194,17.9955980933526
"89995",NA,"Kimmeridgian",157.3,154.7,152.1,41.599998,44.066666,50.92835359,37.88807794,"PaleoBioDB",46.6661756332802,38.3205161913839
"89999",NA,"Oxfordian",163.5,160.4,157.3,44.166668,42.883331,54.57774014,39.4949531,"PaleoBioDB",49.6247846300036,37.4979457840967
"90000",NA,"Kimmeridgian",157.3,154.7,152.1,44.916668,42.049999,54.41335291,37.70856789,"PaleoBioDB",50.1002243740023,36.7325557500933
"90001",NA,"Oxfordian",163.5,160.4,157.3,44.766666,42.099998,55.11790066,39.35509684,"PaleoBioDB",50.3518759809569,36.8098134807471
"90002",NA,"Kimmeridgian",157.3,154.7,152.1,43.783333,42.450001,53.70600078,37.34004382,"PaleoBioDB",48.9832460131959,36.9876593282533
"90017",NA,"Kimmeridgian",157.3,154.7,152.1,43.416668,42.533333,53.36123944,37.2704574,"PaleoBioDB",48.6321008094271,37.0252414512048
"90018",NA,"Kimmeridgian",157.3,154.7,152.1,40.833332,43.333332,50.8128505,36.97343653,"PaleoBioDB",46.1237077363922,37.5069872063291
"90019",NA,"Oxfordian",163.5,160.4,157.3,39.916668,43.983334,50.45030718,38.79672105,"PaleoBioDB",45.5336364387109,38.019458462649
"90020",NA,"Kimmeridgian",157.3,154.7,152.1,39.849998,44.216667,49.47655649,37.36136193,"PaleoBioDB",45.0562758678174,38.265068126418
"90026",NA,"Kimmeridgian",157.3,154.7,152.1,34.900002,44.816666,45.31080426,36.07072554,"PaleoBioDB",40.4956033996844,38.3120353607152
"90027",NA,"Kimmeridgian",157.3,154.7,152.1,44.549999,42.150002,54.04814779,37.6859082,"PaleoBioDB",49.7445918345821,36.7858360014814
"90243",NA,"Sinemurian",199.3,195.05,190.8,4.403889,44.640556,20.27941452,36.97039884,"PaleoBioDB",11.6041990409945,34.1430572318383
"91382",NA,"Tithonian",152.1,148.55,145,133.278336,33.48,152.6329572,52.2106452,"PaleoBioDB",135.641627448982,39.9856105149628
"91788",NA,"Kimmeridgian",157.3,154.7,152.1,67.01667,38.200001,76.29238681,43.14519364,"PaleoBioDB",71.5888693372508,36.0246225291075
"91827",NA,"Kimmeridgian",157.3,154.7,152.1,67.316666,38.616669,76.26396076,43.62315415,"PaleoBioDB",71.7748967128897,36.4789001273146
"92080",NA,"Rupelian",33.9,31,28.1,2.9675,39.543888,-1.474592169,36.82093267,"PaleoBioDB",-0.686919167580345,40.4553974154185
"92084",NA,"Rupelian",33.9,31,28.1,2.933333,39.5,-1.501849901,36.77462527,"PaleoBioDB",-0.691231951749599,40.4043092001184
"92102",NA,"Aquitanian",23.03,21.735,20.44,-9.133333,38.716667,-12.15985143,36.22051979,"PaleoBioDB",-10.8144627649515,38.6086162508466
"93083",NA,"Kimmeridgian",157.3,154.7,152.1,5.533333,47.416668,22.42705958,29.38341304,"PaleoBioDB",14.3465558060158,38.6840470803689
"93155",NA,"Oxfordian",163.5,160.4,157.3,7.05,47.433334,23.97656033,31.03774243,"PaleoBioDB",16.1094882587579,38.3406655729844
"93190",NA,"Oxfordian",163.5,160.4,157.3,3.75,47.599998,21.52668875,30.2934457,"PaleoBioDB",13.2602878615446,38.3320549331322
"93865",NA,"Oxfordian",163.5,160.4,157.3,39.430698,13.6253,33.56657882,-15.63990931,"PaleoBioDB",26.492764073458,-7.55399558861836
"94318",NA,"Oxfordian",163.5,160.4,157.3,39.438301,13.6205,33.57269948,-15.64645914,"PaleoBioDB",26.4978924079588,-7.56119239267402
"94320",NA,"Oxfordian",163.5,160.4,157.3,39.436298,13.6212,33.5709351,-15.64527892,"PaleoBioDB",26.4963302297786,-7.55982076728022
"94332",NA,"Oxfordian",163.5,160.4,157.3,39.437401,13.6196,33.57158009,-15.64710194,"PaleoBioDB",26.4967363988374,-7.56170412204365
"94335",NA,"Oxfordian",163.5,160.4,157.3,39.442299,13.6267,33.57826395,-15.64147663,"PaleoBioDB",26.5038507519776,-7.55687386328869
"98351",NA,"Oxfordian",163.5,160.4,157.3,-69.783333,-35.799999,-28.5797313,-45.04105468,"PaleoBioDB",-32.2726947852119,-32.8950740405356
"99505",NA,"Norian",228,218.25,208.5,-116.693497,46.287201,-50.96612885,14.06941506,"PaleoBioDB",-52.5083863886919,21.180533198008
"99604",NA,"Tortonian",11.62,9.433,7.246,34.700001,31.299999,32.72420182,30.02325657,"PaleoBioDB",33.8883935674401,30.7366907026946
"100391",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100394",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100396",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100397",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100398",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100400",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100409",NA,"Norian",228,218.25,208.5,-118.04583,38.431946,-53.92348695,6.704001857,"PaleoBioDB",-54.8590845504798,13.5861175605549
"100412",NA,"Norian",228,218.25,208.5,-118.016998,38.402,-53.90901247,6.669354961,"PaleoBioDB",-54.8411369736148,13.5529107231988
"100418",NA,"Norian",228,218.25,208.5,-118.119446,38.433334,-53.97934563,6.719805693,"PaleoBioDB",-54.9173948960754,13.5968414019038
"100420",NA,"Norian",228,218.25,208.5,-118.119446,38.433334,-53.97934563,6.719805693,"PaleoBioDB",-54.9173948960754,13.5968414019038
"100423",NA,"Norian",228,218.25,208.5,-118.119446,38.433334,-53.97934563,6.719805693,"PaleoBioDB",-54.9173948960754,13.5968414019038
"100435",NA,"Norian",228,218.25,208.5,-118.119446,38.433334,-53.97934563,6.719805693,"PaleoBioDB",-54.9173948960754,13.5968414019038
"100468",NA,"Rhaetian",208.5,204.9,201.3,-124.231941,48.856945,-82.3353944,2.740834526,"PaleoBioDB",-66.148637731052,-4.15308038557272
"100474",NA,"Rhaetian",208.5,204.9,201.3,-124.231941,48.856945,-82.3353944,2.740834526,"PaleoBioDB",-66.148637731052,-4.15308038557272
"100529",NA,"Norian",228,218.25,208.5,-131.981003,55.216999,-85.29736123,6.109661706,"PaleoBioDB",-70.8129811950788,0.669094001609615
"100533",NA,"Rhaetian",208.5,204.9,201.3,-154.5,59.778,-90.0775861,21.79744229,"PaleoBioDB",-80.9034994844073,6.90277446969891
"100534",NA,"Rhaetian",208.5,204.9,201.3,-154.5,59.778,-90.0775861,21.79744229,"PaleoBioDB",-80.9034994844073,6.90277446969891
"100535",NA,"Rhaetian",208.5,204.9,201.3,-154.5,59.778,-90.0775861,21.79744229,"PaleoBioDB",-80.9034994844073,6.90277446969891
"101050",NA,"Kimmeridgian",157.3,154.7,152.1,-1.127778,46.101944,18.13818024,26.52164062,"PaleoBioDB",8.65676070543945,37.1369588327102
"106137",NA,"Zanclean",5.333,4.466,3.6,-169.866669,-19.033333,-167.2616687,-20.76012377,"PaleoBioDB",-166.720992616952,-21.1351603923391
"106177",NA,"Messinian",7.246,6.29,5.333,-71.23333,19.483334,-71.96255434,19.49964203,"PaleoBioDB",-70.4911419848362,19.525171344738
"108778",NA,"Zanclean",5.333,4.466,3.6,120.449997,-6.333333,120.4126731,-6.118254442,"PaleoBioDB",121.065344021567,-6.28261315479348
"109651",NA,"Piacenzian",3.6,3.094,2.588,124.466667,-9.816667,123.9165113,-11.56349528,"PaleoBioDB",124.949874677397,-9.72384688835511
"109668",NA,"Piacenzian",3.6,3.094,2.588,127.599998,-1.733333,128.8418599,-1.891769789,"PaleoBioDB",127.96179698849,-3.57951940014483
"116552",NA,"Tithonian",152.1,148.55,145,49.496387,33.191113,46.79056303,-6.476610608,"PaleoBioDB",40.6477850620808,3.78954754771544
"120356",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
"120357",NA,"Messinian",7.246,6.29,5.333,-82.111954,9.319282,-83.19920734,9.526467014,"PaleoBioDB",-81.0500502801708,9.1958379703894
"120358",NA,"Messinian",7.246,6.29,5.333,-82.110115,9.320139,-83.1973497,9.527286408,"PaleoBioDB",-81.0482159511281,9.19670333440487
"120359",NA,"Messinian",7.246,6.29,5.333,-82.110832,9.319452,-83.19808134,9.526614145,"PaleoBioDB",-81.0489294806436,9.19601307713501
"120360",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
"120361",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
"120362",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
"120388",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
"120389",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
"120390",NA,"Messinian",7.246,6.29,5.333,-82.11039,9.319792,-83.19763206,9.526945078,"PaleoBioDB",-81.0484892297275,9.19635508598995
